sleep_hours,phone_usage_hours,study_hours_per_day,productivity_score
4.75,1.49,9.19,77.21
8.24,10.96,8.47,53.08
4.25,10.26,6.77,49.19
7.66,4.88,3.82,52.99
9.81,9.35,5.35,59.14
4.73,6.36,5.8,50.0
4.82,8.31,1.32,10.01
9.67,8.43,9.74,74.94
7.66,9.42,1.37,22.96
8.39,10.84,7.36,45.31
8.54,9.57,5.18,56.72
8.11,8.63,7.72,54.97
9.84,7.65,2.98,43.06
4.92,2.9,4.25,35.43
6.63,3.76,5.49,51.14
7.65,1.37,1.65,45.37
7.95,3.46,8.59,59.27
4.35,6.76,9.92,72.62
9.13,11.47,4.47,50.01
8.7,1.96,4.08,69.33
4.85,5.59,6.14,40.04
6.81,9.13,7.04,59.38
5.06,9.63,8.75,60.41
5.56,2.7,4.04,49.41
6.73,2.55,7.77,72.07
6.78,7.52,2.78,30.75
6.72,11.01,6.96,51.91
6.81,9.75,4.93,46.76
7.45,4.92,6.79,57.93
3.11,8.07,4.11,30.25
3.98,3.43,3.3,40.33
6.29,5.93,5.12,45.7
7.96,6.66,9.0,77.62
6.56,7.83,6.91,52.1
7.4,5.1,6.31,62.0
9.79,0.87,7.34,74.31
8.11,11.17,7.43,51.62
9.58,11.5,3.3,32.83
3.13,8.4,2.71,44.28
6.13,3.56,5.34,54.56
5.48,7.34,1.9,19.67
7.94,3.68,5.01,58.21
9.51,8.54,7.08,62.26
3.28,4.64,0.57,24.64
3.4,6.91,1.56,14.07
7.71,1.18,9.64,82.56
5.42,11.96,9.32,64.47
4.42,8.11,4.47,36.34
9.68,11.31,6.11,40.29
3.1,9.06,1.98,33.15
4.92,6.96,3.64,30.89
5.32,8.97,8.03,44.49
8.48,5.9,8.63,72.22
6.93,11.53,4.35,33.91
5.3,9.4,3.46,23.37
4.19,1.89,6.98,72.0
4.53,11.43,7.32,51.61
3.27,7.12,9.85,68.41
8.86,5.68,7.12,60.94
3.82,9.61,2.78,31.71
8.76,3.13,1.07,55.05
3.97,11.52,2.95,22.77
9.34,2.41,2.65,60.61
7.75,3.9,1.38,29.54
5.46,10.72,4.72,44.95
5.75,7.5,3.24,41.7
4.99,10.33,9.29,56.52
4.48,2.79,4.34,58.99
9.38,9.74,8.83,54.69
4.29,2.55,3.41,53.1
4.23,9.05,8.4,62.28
5.52,2.28,4.82,50.86
9.89,4.44,0.81,36.58
6.25,5.98,5.13,54.95
5.49,11.07,2.65,29.01
9.99,8.91,3.42,57.62
8.18,3.74,7.0,61.27
9.61,5.63,5.53,54.3
4.74,4.53,8.94,65.58
8.28,11.31,9.39,69.23
9.23,2.51,7.06,66.14
6.71,11.03,8.7,48.44
5.97,10.02,2.35,42.49
5.07,1.98,1.25,39.45
6.97,3.64,3.66,40.64
4.34,8.67,3.59,50.49
6.02,8.63,6.82,59.37
7.78,3.19,8.48,67.78
7.57,7.79,3.32,32.5
7.9,8.41,4.54,44.74
7.11,1.33,1.5,47.07
3.02,4.88,4.42,40.14
3.19,10.92,2.54,22.41
7.06,10.86,4.13,35.6
9.76,8.11,3.03,51.57
4.36,8.01,8.18,53.67
8.02,10.34,0.54,32.18
6.03,4.43,3.72,41.35
3.97,1.07,9.71,78.38
3.23,10.23,6.95,36.41
7.99,4.09,7.84,69.81
4.01,8.24,8.67,55.52
5.09,6.11,3.94,41.89
5.81,2.16,1.13,45.15
7.94,5.31,4.4,51.47
5.71,3.52,6.7,64.01
5.7,0.6,4.02,44.09
8.56,6.53,4.76,60.0
3.05,6.99,8.34,60.86
8.28,4.02,0.84,40.5
6.65,3.88,3.68,49.17
6.79,5.64,5.14,45.96
5.42,7.6,3.34,35.28
3.65,11.64,4.74,44.33
3.64,5.99,4.32,27.79
5.39,11.24,9.28,57.68
8.04,11.71,5.18,36.02
9.24,7.5,5.03,49.43
8.69,6.95,2.92,46.26
8.59,1.19,0.94,27.92
3.04,3.07,3.35,24.06
4.34,11.98,0.76,16.45
9.62,9.08,8.35,70.13
9.09,8.18,2.44,39.86
3.89,7.02,9.16,65.3
7.45,8.35,8.92,68.0
6.03,8.33,6.81,44.98
3.05,3.05,8.69,72.27
8.6,9.52,8.84,74.09
9.6,5.85,7.88,86.23
9.45,8.57,5.33,47.69
5.69,4.5,9.53,66.35
8.51,7.14,8.27,64.75
6.49,8.95,1.71,39.92
9.86,7.54,4.49,55.13
9.74,7.78,5.63,60.79
8.41,2.63,5.53,46.57
6.3,6.32,4.11,35.04
9.31,3.65,5.55,53.44
4.57,4.76,1.38,43.57
4.5,9.72,6.72,47.9
6.91,1.05,5.23,47.22
8.73,3.46,7.98,71.69
3.43,9.58,7.09,36.69
8.49,10.23,1.57,40.54
9.65,2.95,3.83,69.59
6.82,2.4,7.49,50.84
4.49,9.69,3.7,26.48
7.42,8.75,5.89,36.35
4.38,6.98,9.63,64.54
5.73,5.77,1.26,31.09
7.9,10.57,2.31,43.68
5.67,3.71,5.07,58.8
6.39,7.95,7.52,59.5
6.82,11.2,3.64,45.49
5.38,2.48,1.62,39.73
3.53,2.72,3.5,59.41
6.58,1.87,6.62,82.2
6.41,3.57,8.03,56.37
5.99,7.04,9.78,62.71
4.29,4.29,7.73,58.22
3.37,6.93,5.18,27.64
8.79,6.05,3.28,49.44
6.73,6.61,9.31,83.0
9.86,11.45,5.57,59.32
9.84,2.88,7.04,70.25
7.06,8.21,4.99,50.39
6.43,5.96,2.8,33.94
4.31,8.31,5.7,42.64
5.66,7.38,8.48,62.08
8.5,9.2,4.14,43.81
9.74,6.64,6.85,62.38
7.2,8.57,0.9,41.12
7.32,8.96,9.4,74.75
9.6,2.55,9.71,84.6
3.89,11.14,4.17,41.12
7.28,8.83,5.23,59.72
7.1,1.61,2.03,51.49
4.44,10.4,2.36,32.05
8.42,2.69,6.22,51.06
3.83,7.24,6.46,42.92
3.44,4.1,3.75,36.07
6.4,7.12,4.05,42.85
5.1,10.71,5.31,40.27
6.05,10.74,9.43,57.92
3.79,9.54,1.92,28.05
6.17,9.87,5.74,48.25
6.08,6.34,1.05,28.25
9.77,10.49,4.85,55.24
8.06,5.87,4.27,49.76
9.44,2.9,2.06,53.32
8.47,10.83,2.06,40.89
8.51,5.78,4.78,62.54
9.06,7.41,1.7,34.37
4.79,7.7,3.3,40.58
5.99,1.45,1.18,29.47
9.13,4.57,3.32,54.18
3.47,4.63,5.57,37.96
3.39,8.74,7.57,56.26
7.54,8.29,8.39,57.56
9.37,11.87,3.71,42.04
8.56,8.91,9.42,72.88
8.59,3.06,2.79,49.95
5.52,4.48,1.27,37.39
7.14,2.42,9.29,89.64
8.4,10.41,5.63,38.63
8.56,10.23,3.84,40.17
7.06,11.01,9.03,74.93
8.6,8.09,7.87,77.27
3.19,3.59,8.41,67.17
9.6,10.81,3.28,29.47
9.09,3.64,8.8,63.2
3.36,4.92,6.67,51.99
5.94,0.75,7.51,64.87
9.44,7.15,3.47,46.05
6.59,5.51,2.83,44.61
3.64,7.95,4.38,44.36
9.77,11.63,5.96,49.62
5.51,1.16,6.83,49.02
6.61,1.55,5.23,63.71
7.42,6.99,7.14,62.51
8.83,11.98,7.23,54.83
9.11,3.81,6.83,71.91
7.57,6.67,2.89,34.29
9.64,2.84,4.74,64.85
4.53,6.59,7.77,48.39
9.33,2.61,8.93,90.76
4.33,2.54,5.26,52.89
9.26,4.39,9.87,79.77
4.51,11.31,2.16,36.53
8.03,8.08,2.63,41.22
8.72,4.77,4.88,68.79
5.73,7.84,5.33,56.09
3.79,2.79,4.53,52.7
5.54,7.83,4.59,52.09
3.43,11.08,5.13,35.82
7.62,11.27,3.54,45.09
7.88,7.24,1.74,40.96
4.88,10.62,9.58,50.02
7.56,4.95,8.05,51.57
3.41,10.68,8.24,44.87
3.22,4.34,3.97,35.12
5.86,8.59,4.34,45.21
6.39,11.07,9.39,57.62
3.13,7.0,9.74,52.83
7.13,3.66,9.45,65.41
8.83,8.53,6.6,63.56
5.87,1.8,2.81,34.25
8.23,4.48,6.25,72.95
4.06,10.8,6.1,53.02
6.71,8.98,9.13,58.29
8.52,1.13,3.46,62.85
7.77,7.1,2.41,45.49
8.46,3.35,3.03,38.69
8.05,0.66,2.81,48.72
3.85,3.57,6.66,55.47
3.72,9.4,8.22,60.25
9.83,5.13,4.0,55.93
6.38,3.56,2.18,50.87
8.13,11.99,3.76,30.19
7.77,7.13,5.69,60.21
3.31,3.05,6.81,57.88
6.48,2.83,5.72,54.15
6.65,1.69,2.94,62.78
8.66,7.53,9.22,78.22
9.74,10.61,4.66,31.45
5.03,10.39,4.86,44.02
3.41,11.31,9.69,58.14
6.33,0.77,8.75,81.05
3.21,6.96,8.16,54.75
5.7,11.04,2.24,33.35
4.91,10.85,8.46,46.14
4.7,3.62,4.83,61.29
3.01,6.27,2.49,35.46
4.75,1.6,9.91,89.24
5.24,3.65,2.13,32.59
9.38,11.91,9.26,53.65
3.62,7.23,0.51,23.65
8.37,11.99,4.66,51.25
8.07,0.69,0.78,37.99
5.28,11.67,9.17,44.94
9.35,4.57,1.7,32.43
7.59,1.45,6.89,62.67
3.68,1.53,6.5,63.52
4.43,4.45,7.9,49.22
5.81,5.95,7.6,64.22
9.77,1.48,0.81,56.93
4.85,10.29,4.19,41.6
6.0,6.09,3.56,42.86
6.92,4.7,9.74,78.97
5.49,6.5,7.86,47.89
7.91,6.11,7.23,69.19
7.63,1.69,4.7,50.63
3.42,1.08,8.96,68.88
6.0,8.3,0.66,22.61
8.47,6.11,2.67,33.8
7.48,0.78,7.1,62.0
6.22,8.17,5.33,53.95
8.11,8.62,5.57,58.17
7.69,11.66,4.46,32.04
8.86,7.75,2.08,42.91
3.36,3.66,2.08,30.5
6.75,3.25,3.3,53.41
7.62,5.76,4.95,60.59
7.73,1.56,8.33,86.03
9.46,6.2,4.74,52.37
5.88,4.27,9.03,70.52
8.57,10.04,1.64,42.76
8.5,8.49,3.08,44.8
4.88,3.45,1.17,14.65
4.88,6.0,5.35,53.13
9.6,8.74,1.36,33.34
5.27,2.49,8.06,64.14
5.9,11.64,0.88,27.49
7.23,1.55,5.02,49.14
5.22,11.46,4.5,46.18
7.63,0.69,2.42,48.6
5.03,6.06,6.08,59.23
6.69,3.81,4.17,52.1
6.92,11.63,2.38,41.87
8.6,10.34,8.35,55.34
9.02,10.88,6.78,60.37
7.77,6.15,0.62,23.43
4.89,1.72,5.27,48.74
6.25,3.34,3.08,49.28
6.94,6.61,9.19,62.7
5.08,4.97,7.39,64.41
9.58,4.27,6.31,57.99
3.76,3.98,1.35,18.76
8.83,3.19,9.34,83.37
5.98,6.69,1.87,24.43
9.62,8.41,4.78,53.25
6.73,8.45,6.97,61.37
8.11,1.01,5.2,52.94
8.14,0.81,8.88,68.98
7.89,1.5,8.44,74.08
3.35,0.7,1.79,35.12
7.36,5.56,6.37,60.62
9.26,1.12,1.0,58.62
8.9,5.51,7.35,59.52
9.4,4.37,7.49,72.92
6.11,1.17,3.77,39.23
6.18,1.47,7.97,69.65
8.66,9.38,6.7,53.14
5.12,8.83,5.29,32.78
8.36,3.79,4.83,51.25
6.53,1.99,1.54,44.24
4.85,4.6,5.55,61.87
7.51,6.07,1.98,41.23
5.07,6.45,6.73,42.35
7.7,0.78,6.15,69.31
6.99,7.41,3.26,45.5
8.06,7.75,2.85,51.94
7.19,7.89,5.02,40.88
8.31,7.7,5.37,47.3
9.97,11.5,8.08,57.31
6.27,8.66,3.39,30.76
7.19,4.14,4.33,57.66
3.71,9.84,3.76,14.44
9.65,5.46,4.24,53.03
7.17,1.19,5.89,59.13
3.72,7.96,5.8,26.97
5.8,4.9,3.93,38.27
3.57,11.2,6.22,50.29
6.48,4.43,6.35,63.71
4.94,1.02,5.51,43.63
5.38,11.39,4.8,26.25
3.48,10.07,1.24,14.49
8.34,11.76,5.64,55.0
8.89,2.58,7.27,65.14
3.98,0.74,2.55,49.7
8.25,11.44,7.89,51.02
3.9,9.04,6.07,42.58
3.6,10.36,2.76,27.45
3.8,0.55,2.05,45.0
3.22,8.06,2.83,25.11
5.63,8.68,7.71,47.45
9.67,4.45,2.88,41.46
9.29,5.94,6.99,48.54
5.32,2.03,5.69,59.22
8.56,1.42,5.7,61.18
8.77,9.82,8.6,59.9
4.06,9.96,8.81,44.7
4.61,3.15,5.6,49.38
7.83,9.89,1.12,25.87
4.85,4.69,2.03,33.79
9.57,3.82,9.51,87.13
4.61,9.61,1.78,26.52
8.59,8.63,8.44,64.61
8.31,7.8,5.63,63.11
6.53,9.65,1.58,17.07
4.84,10.43,9.24,66.66
3.24,11.41,9.32,64.22
8.8,7.67,6.35,66.52
5.64,1.55,4.19,64.13
5.38,4.57,6.27,56.84
3.31,2.01,6.46,50.59
4.06,1.9,6.41,67.78
5.58,11.87,7.47,52.23
7.84,2.63,1.14,29.49
4.45,8.99,1.47,20.73
4.15,9.49,3.19,39.09
4.84,6.15,3.82,34.44
4.98,0.55,6.56,63.34
5.87,8.87,2.13,40.38
5.53,11.45,5.64,45.96
3.52,9.35,2.26,24.86
7.33,6.58,3.88,52.55
3.91,7.26,9.39,67.11
9.08,2.32,9.01,84.52
9.02,10.66,9.55,73.62
3.51,7.37,6.12,39.63
5.89,3.35,5.26,59.92
6.34,1.66,8.56,80.08
9.97,3.58,1.26,43.87
4.76,9.31,9.8,58.99
7.45,11.48,4.89,39.04
6.2,3.18,6.92,68.53
8.38,4.06,7.42,67.72
4.74,9.76,6.47,47.22
7.77,8.88,8.97,62.95
3.91,1.92,3.24,34.91
3.11,10.97,5.56,24.63
3.13,3.19,4.59,51.99
6.45,9.33,7.19,50.0
8.4,7.99,4.25,33.4
7.04,5.88,8.98,62.57
3.25,1.51,5.16,51.58
6.86,10.76,5.59,33.86
3.79,6.6,5.19,45.94
9.76,1.8,6.42,79.49
5.47,5.98,5.35,51.56
6.52,1.69,9.41,83.65
5.37,4.8,1.75,22.28
6.27,1.86,0.63,32.76
9.71,3.51,5.46,57.8
4.82,9.83,7.76,46.94
8.03,3.17,6.66,55.35
8.29,7.84,9.65,71.05
4.33,3.15,2.23,50.25
8.1,7.59,7.09,58.58
7.54,9.06,8.25,47.53
5.04,1.69,9.16,64.51
6.66,10.25,5.52,50.87
7.13,11.01,3.95,46.82
8.86,4.78,9.58,89.68
3.87,10.59,8.02,50.73
9.8,1.84,4.97,71.87
8.38,5.39,6.69,68.73
6.74,2.35,3.15,40.92
8.43,11.55,6.34,50.59
8.13,9.4,5.63,54.54
6.22,7.63,0.87,42.99
5.35,1.32,8.72,62.53
9.92,2.41,5.16,56.84
9.19,4.53,5.06,63.98
9.66,3.12,3.19,56.43
3.34,4.08,2.37,29.72
8.71,11.64,3.27,33.93
9.24,9.72,6.67,58.86
6.34,1.3,1.43,52.78
9.24,1.14,3.66,61.62
3.71,1.03,9.8,56.7
3.42,8.77,3.08,42.7
5.04,6.41,9.68,71.45
3.18,2.2,1.5,31.18
7.79,11.31,8.04,69.44
9.49,2.81,4.68,76.17
5.07,8.8,2.35,30.56
7.62,11.98,7.98,57.55
6.28,11.89,0.57,11.89
4.79,7.62,3.8,52.5
9.43,2.26,6.25,70.46
9.71,11.92,2.69,31.8
3.94,8.86,3.66,43.06
8.37,10.01,1.37,42.0
4.32,11.79,8.61,56.31
6.42,2.84,4.51,66.48
5.53,4.21,1.88,35.64
4.71,3.33,2.39,27.34
7.73,11.9,3.11,19.82
8.99,8.03,2.68,48.6
8.47,4.07,5.28,67.98
8.06,4.76,9.1,85.18
3.46,5.72,2.25,21.58
3.68,5.54,4.81,37.63
6.25,2.5,6.81,51.72
6.89,10.35,2.25,32.82
8.06,9.38,1.96,35.37
5.49,11.01,1.98,29.03
3.16,6.54,8.88,62.58
3.25,8.23,7.26,55.68
8.98,9.17,3.7,40.3
3.9,7.33,9.07,59.95
9.56,8.6,9.56,64.4
5.33,6.64,4.28,40.18
7.09,5.09,5.35,62.78
4.18,11.8,3.9,28.32
6.18,5.99,2.66,33.09
9.13,10.14,7.91,55.67
9.89,7.38,6.67,66.05
8.37,3.63,3.99,47.62
8.35,1.8,0.64,48.81
9.2,11.02,7.75,54.91
4.71,4.38,5.04,41.87
8.15,3.9,1.19,35.82
6.91,9.09,1.68,21.16
4.83,7.93,6.47,50.54
3.39,8.1,5.69,38.29
4.41,2.01,2.78,37.27
7.55,3.35,1.83,43.9
6.99,6.2,8.9,72.73
3.48,10.49,1.78,29.33
6.94,5.39,1.31,24.52
5.73,2.13,6.39,53.48
3.1,5.1,2.9,21.71
9.37,3.85,6.74,68.18
4.81,11.94,5.15,27.7
6.87,4.82,2.51,34.65
7.12,7.58,1.16,29.16
6.49,7.11,1.17,40.75
4.68,2.46,6.07,66.2
5.85,2.0,7.7,80.07
5.03,0.7,7.05,69.91
6.03,2.08,6.13,52.55
3.58,8.86,2.5,36.05
4.16,7.78,8.69,60.96
3.96,3.77,6.47,60.13
7.17,2.98,7.09,56.15
7.59,0.86,2.63,49.99
9.4,3.76,2.98,62.69
4.84,4.37,9.12,49.48
5.75,10.45,5.02,35.96
7.36,0.66,5.76,51.37
9.8,3.54,1.55,57.87
5.74,11.46,4.25,42.25
5.03,10.3,8.93,65.13
5.71,10.64,9.05,44.74
5.17,0.53,7.44,58.48
3.6,4.67,5.68,41.35
5.42,6.03,9.34,80.2
7.1,1.74,8.78,91.41
4.28,1.42,8.54,64.07
8.84,4.61,8.88,65.57
8.15,11.09,4.81,35.62
6.91,5.11,5.49,47.93
8.16,9.2,4.53,44.69
5.22,7.38,7.53,55.21
4.4,10.71,6.12,50.25
8.9,4.33,1.16,23.34
8.73,2.03,1.8,47.57
8.15,2.07,2.33,41.35
4.79,2.66,6.87,49.69
5.41,9.8,1.54,33.56
5.66,7.07,5.64,42.59
4.29,6.78,8.49,62.96
8.32,1.91,9.5,72.81
4.29,2.54,4.57,32.95
4.55,2.86,5.57,48.61
3.34,9.16,8.4,54.03
7.64,8.5,9.39,63.15
9.5,7.21,4.2,45.85
6.39,1.67,3.85,40.77
9.28,2.27,4.78,72.22
8.89,3.46,2.91,54.95
8.56,10.05,8.67,69.56
4.17,8.81,3.52,27.78
5.64,11.02,4.77,41.7
7.65,0.89,3.54,48.44
5.41,9.94,1.63,26.12
7.98,0.78,6.26,70.99
5.01,8.15,6.08,41.19
5.75,7.97,3.3,29.99
8.12,3.58,0.8,42.66
3.83,9.11,9.4,36.22
8.51,5.36,3.88,50.28
7.99,7.78,5.62,61.78
6.15,7.75,1.87,37.58
6.06,10.64,2.89,35.36
9.35,8.25,4.63,49.67
8.01,8.21,5.84,50.0
7.34,7.36,8.61,56.69
9.05,1.65,3.26,50.24
5.32,3.96,8.78,71.2
5.01,5.78,4.86,47.88
4.47,3.38,4.61,40.44
6.64,2.4,4.27,61.88
9.92,6.38,8.92,75.53
9.5,10.1,2.88,54.46
6.19,7.79,8.64,54.27
3.78,8.49,1.35,24.84
9.12,2.13,9.58,83.46
9.46,9.67,5.28,56.48
4.2,1.78,9.99,58.05
9.18,3.74,6.28,79.54
6.12,10.58,1.62,29.93
3.08,11.1,1.08,20.96
9.6,1.51,2.34,52.43
3.3,2.36,4.5,33.83
3.24,4.62,7.6,47.04
9.74,8.74,0.51,40.02
4.5,2.21,2.94,43.04
6.89,2.28,6.08,59.81
9.6,6.77,3.33,49.12
9.58,7.29,3.89,57.24
4.22,1.51,3.36,41.55
6.59,5.16,9.56,72.87
3.05,8.92,1.13,17.82
3.63,4.43,9.12,70.51
9.64,3.29,3.57,63.66
5.91,1.81,2.84,44.06
4.05,5.84,8.89,64.13
7.42,11.31,3.23,34.26
4.21,7.56,9.88,71.65
9.86,1.27,5.71,63.32
7.7,3.47,5.03,54.34
5.58,9.02,9.78,55.76
5.67,9.2,2.65,35.12
9.42,4.82,9.14,73.88
9.27,1.27,6.12,77.99
9.65,6.67,7.67,68.03
6.18,8.92,6.03,41.96
8.96,4.32,6.38,65.77
6.39,9.57,1.97,19.73
7.43,4.29,1.94,47.59
6.55,2.44,4.27,49.23
7.26,9.69,3.79,39.36
6.57,2.04,7.26,65.76
4.08,3.31,7.37,40.76
3.76,10.31,5.86,41.39
9.59,6.51,4.32,54.55
6.57,2.27,6.93,58.95
9.59,7.58,7.03,65.64
7.8,7.24,8.19,75.11
3.62,6.84,8.21,59.84
4.41,4.42,1.16,24.87
8.37,5.18,4.05,48.27
4.24,9.25,4.49,42.91
3.05,11.15,8.55,58.44
3.78,7.15,5.27,36.19
6.34,11.22,5.14,39.5
4.14,2.52,5.76,57.86
3.32,3.84,1.71,20.6
8.21,10.11,5.87,58.04
9.8,11.58,5.74,39.02
9.85,10.74,7.67,68.93
9.3,6.15,6.52,52.03
3.13,9.82,9.57,59.34
4.68,2.81,1.26,25.11
3.96,4.15,7.83,61.56
7.48,11.98,7.64,42.33
8.95,2.55,3.06,56.93
7.0,3.29,7.14,57.4
5.43,8.81,6.76,55.94
9.38,8.19,3.34,47.71
6.54,8.76,7.38,55.55
4.22,11.43,9.34,57.69
6.73,1.88,3.4,50.7
3.13,7.15,9.81,71.54
3.27,3.46,2.63,42.99
7.39,5.03,1.78,42.95
8.06,4.23,1.23,36.36
3.97,11.2,2.53,33.56
6.73,11.38,3.75,37.56
8.41,6.23,7.47,65.92
9.18,8.88,1.18,38.25
6.32,2.93,5.32,66.67
3.86,4.39,5.43,42.52
3.48,8.07,2.67,21.02
9.0,8.23,0.93,25.21
3.54,10.95,2.64,23.45
8.72,9.18,2.69,33.27
6.06,10.19,7.04,46.38
6.06,9.97,2.72,28.12
6.63,3.62,3.73,38.6
3.95,9.86,0.95,21.28
8.2,2.87,6.43,64.12
5.1,0.64,5.0,59.95
7.18,7.58,3.78,33.13
3.04,4.69,7.18,65.68
4.97,8.21,6.98,35.87
3.28,3.06,3.62,32.31
5.2,3.38,7.24,53.12
3.88,10.84,3.81,37.87
3.49,8.15,2.61,31.54
8.94,1.53,7.34,78.68
5.55,4.53,7.42,69.64
8.78,7.98,8.72,69.76
9.25,8.74,5.26,64.08
6.54,6.22,2.71,48.65
6.97,3.4,8.45,71.44
7.53,8.19,2.16,46.74
7.51,1.47,9.42,86.48
6.71,9.61,3.41,50.29
7.16,9.19,0.68,17.86
6.09,3.81,2.27,35.7
9.41,1.2,4.44,81.51
8.05,1.53,1.02,52.17
5.2,5.41,4.39,34.08
5.35,2.61,2.43,41.78
6.19,5.52,0.68,41.0
3.22,1.16,3.34,53.18
9.94,5.59,2.65,46.29
6.27,10.88,4.49,48.46
8.43,8.3,7.71,68.56
4.11,1.25,5.34,61.56
7.26,1.47,7.8,77.11
5.67,6.34,3.7,49.37
9.23,3.53,0.63,35.4
9.53,5.58,9.26,81.38
7.37,9.33,3.49,38.81
3.43,5.02,5.51,38.33
6.27,3.96,4.96,62.22
3.12,10.8,6.04,39.49
6.63,8.71,8.91,56.3
6.51,7.8,8.74,59.7
5.92,1.33,9.82,65.0
5.36,6.26,5.52,63.99
7.05,10.79,9.26,52.43
4.24,9.96,5.08,55.69
3.18,1.24,0.92,35.83
8.51,9.14,1.89,48.68
8.5,10.55,3.67,40.08
7.06,3.31,7.39,67.87
8.81,6.49,1.27,50.06
6.59,10.68,3.93,49.17
3.05,10.63,9.83,61.32
4.04,5.25,7.96,43.52
6.22,6.33,5.93,57.44
9.04,1.72,1.09,52.22
4.58,6.64,0.64,5.44
3.24,10.4,1.5,26.88
5.89,2.49,3.61,48.77
3.47,5.77,6.26,50.14
6.85,7.9,2.38,33.8
3.39,1.06,0.99,45.26
3.12,0.92,1.36,26.77
9.6,10.26,4.55,49.68
7.66,11.6,7.84,51.07
3.84,9.25,8.3,58.06
6.89,11.58,3.26,27.76
4.81,2.26,6.8,51.28
8.33,10.51,4.23,40.2
8.7,10.92,9.74,64.89
6.55,3.84,4.35,47.94
5.87,7.95,4.26,38.08
5.22,4.02,5.26,66.68
3.23,1.76,0.74,23.69
6.93,9.85,4.47,37.33
6.56,10.92,8.37,62.78
4.49,1.77,6.31,44.37
6.72,7.95,9.71,58.79
6.27,11.67,3.59,36.53
4.82,3.64,2.03,21.73
8.2,9.14,7.63,63.17
4.72,5.24,0.91,20.99
6.16,1.23,2.02,48.31
6.73,8.55,5.32,48.19
8.68,3.33,7.66,73.21
5.94,7.36,6.21,52.39
4.45,1.31,9.95,64.06
3.1,1.88,6.72,59.27
4.76,0.57,7.39,60.36
8.25,3.01,9.94,65.55
8.74,2.0,6.13,66.99
7.2,3.88,7.29,47.41
9.64,2.85,3.33,47.73
6.66,3.53,5.6,41.17
6.36,1.98,9.16,64.15
8.83,2.54,8.61,70.3
4.17,3.74,3.41,54.24
3.11,5.52,3.89,44.84
9.17,3.52,8.54,77.38
6.74,2.66,3.2,42.54
8.21,7.82,8.93,69.88
7.4,4.67,7.85,74.52
7.65,7.44,1.95,39.22
7.11,5.09,7.34,68.52
8.08,5.26,8.43,68.76
3.79,4.83,1.87,18.14
4.76,10.3,4.84,35.74
6.35,4.91,8.69,71.37
8.02,7.42,2.39,45.46
5.16,5.87,4.77,55.74
8.65,7.31,6.32,68.78
3.46,2.75,1.42,23.19
8.54,1.87,2.51,67.3
7.89,7.29,4.93,47.36
3.46,11.81,4.05,26.77
3.22,3.47,3.59,26.13
8.88,0.52,0.75,51.25
4.01,11.0,9.32,45.75
4.77,2.01,8.78,58.93
9.27,10.47,4.23,48.18
5.4,6.41,2.22,20.96
6.71,2.56,1.16,38.51
3.22,2.76,1.67,44.95
6.98,6.56,6.22,61.5
7.99,9.64,7.47,46.97
6.96,9.82,1.99,26.71
8.66,3.24,1.57,44.61
8.44,8.68,7.07,53.78
6.35,6.02,5.41,45.19
7.52,7.63,4.03,55.7
4.94,1.99,7.39,46.89
5.51,5.5,4.83,61.96
7.35,1.92,4.92,63.72
7.62,6.28,0.65,35.9
3.6,1.21,3.5,52.4
8.73,2.04,0.55,49.74
7.46,4.24,9.28,75.66
5.29,6.38,3.29,35.51
4.58,1.82,2.21,37.51
7.22,10.61,1.36,38.41
7.87,3.72,0.94,41.26
9.5,7.21,8.92,67.64
4.29,2.13,2.1,37.85
6.52,8.99,6.37,54.22
9.69,6.71,6.69,74.79
9.37,11.24,3.52,47.48
6.35,8.4,8.42,52.27
6.86,11.79,2.53,31.9
9.42,9.84,1.18,20.81
3.22,6.6,1.15,11.45
9.83,3.09,3.35,46.31
9.84,4.41,4.9,55.97
9.61,4.82,6.48,55.19
9.76,11.0,7.42,55.97
5.13,3.46,2.2,31.12
3.26,8.8,7.0,47.79
4.99,7.26,2.23,20.04
5.42,2.48,9.97,75.21
5.47,3.59,9.61,84.84
7.76,3.77,1.47,27.06
9.05,2.56,6.72,60.65
4.55,9.52,9.08,53.02
6.13,4.1,1.27,44.79
5.65,6.64,1.68,45.11
8.35,8.97,3.8,59.13
5.23,11.64,1.41,15.64
3.39,10.97,8.91,50.49
5.34,2.94,8.82,79.14
5.48,10.78,9.51,50.17
8.76,10.23,2.45,29.67
6.84,0.84,0.93,46.28
6.66,10.67,4.72,56.96
7.19,6.65,8.87,74.61
6.93,2.7,6.57,65.82
7.77,11.95,9.98,58.94
9.33,4.09,9.1,68.04
9.13,2.66,4.23,67.92
6.47,2.49,0.88,22.5
8.93,6.55,0.55,22.0
9.04,2.51,6.62,72.4
8.53,6.48,9.2,54.28
3.29,8.98,4.72,41.01
7.63,11.41,8.81,53.75
5.19,4.73,5.88,48.68
9.11,11.72,1.43,35.36
4.99,11.87,8.08,33.31
9.43,7.26,5.18,58.46
7.31,3.98,0.99,22.44
7.52,10.31,8.24,63.77
9.21,1.11,7.7,71.39
9.9,5.57,4.84,72.94
5.16,7.79,0.68,29.03
3.62,11.79,3.8,14.15
8.06,8.5,4.63,31.39
3.49,3.16,2.07,42.5
6.74,10.32,2.03,40.48
5.42,8.06,2.09,25.41
5.73,10.44,4.02,34.2
4.65,8.5,8.27,39.49
